locus,oldLocus,gene,description,logFC,qvalue
VC_RS15270,VCA0392; VC_A0392,,HigA family addiction module antitoxin,-0.0410523405865805,0.830996690732334
VC_RS15285,VCA0395; VC_A0395,,PhzF family phenazine biosynthesis protein,-0.949544693587126,0.0001955593974605
VC_RS15290,VCA0396; VC_A0396,,abortive infection family protein,-1.42511636211066,0.0007285867498515
VC_RS15295,VCA0397; VC_A0397,,hypothetical protein,-0.812942281602202,0.0316488234006081
VC_RS15300,VCA0399; VC_A0399,,DUF6602 domain-containing protein,-1.98523289925898,0.0002340964117159
VC_RS15305,VCA0400; VC_A0400,,GNAT family N-acetyltransferase,-1.03035415521771,0.0008482363636672
VC_RS15310,VCA0401; VC_A0401,,VOC family protein,-2.0863436324797,8.26949527428626e-07
VC_RS15315,VCA0402; VC_A0402,,GNAT family N-acetyltransferase,-0.811577316340044,0.008853696509756
VC_RS15320,,,DUF645 family protein,-2.84072569058981,3.36196758497361e-05
VC_RS15325,VCA0405; VC_A0405,,YrdB family protein,-3.18062291570044,1.8064317612815e-08
VC_RS15330,VCA0406; VC_A0406,,lipocalin family protein,-2.41274117929614,7.66400092770934e-07
VC_RS15335,VCA0407; VC_A0407,,DUF645 family protein,-2.37570942662076,6.42349244828032e-08
VC_RS15340,,,hypothetical protein,-1.30921261104538,5.38427183974344e-05
VC_RS15345,VCA0409; VC_A0409,,hypothetical protein,-2.05417094387996,2.47468519058826e-05
VC_RS15350,VCA0410; VC_A0410,,4-fold beta flower protein,-1.27107165504375,0.0003145458180502
VC_RS15360,VCA0412; VC_A0412,,DUF645 family protein,-2.39371791891505,2.51213195257578e-06
VC_RS15365,VCA0413; VC_A0413,,hypothetical protein,-1.34472792687815,0.0006355734380248
VC_RS15370,VCA0414; VC_A0414,,DUF3465 domain-containing protein,-0.777469294483753,0.0144865755213646
VC_RS15375,VCA0415; VC_A0415,,VOC family protein,-1.50902694013037,2.26404914492542e-05
VC_RS15380,VCA0416; VC_A0416,,DUF3709 domain-containing protein,-1.14457993670832,0.0019701700639935
VC_RS15385,VCA0417; VC_A0417,,GNAT family N-acetyltransferase,-0.797902313340585,0.0166747137159758
VC_RS15390,VCA0418; VC_A0418,,DUF645 family protein,-1.66934681662771,0.0016618243743327
VC_RS15395,VCA0419; VC_A0419,,hypothetical protein,-1.38864781725854,1.77434084206637e-06
VC_RS15400,VCA0420; VC_A0420,,DUF4144 domain-containing protein,-1.22347038667475,9.05906563820762e-05
VC_RS15405,VCA0421; VC_A0421,,hypothetical protein,-0.0586862423820243,0.724511289187229
VC_RS15410,VCA0422; VC_A0422,,type II toxin-antitoxin system Phd/YefM family antitoxin,-0.0662369756167103,0.782307726733385
VC_RS15415,VCA0423; VC_A0423,,type II toxin-antitoxin system RelE/ParE family toxin,-0.460126770494046,0.0340922341790521
VC_RS15420,VCA0424; VC_A0424,,DUF3709 domain-containing protein,-0.559879239407579,0.0085781594594552
VC_RS15425,VCA0425; VC_A0425,,DUF3465 domain-containing protein,-0.767545202400089,0.0007955075798958
VC_RS15435,VCA0426; VC_A0426,,DUF1289 domain-containing protein,-1.11677018042106,3.313292908956e-05
VC_RS15445,VCA0428; VC_A0428,,hypothetical protein,-2.04184511053535,7.2632582055577e-07
VC_RS15450,,,DUF3709 domain-containing protein,-2.05354204158506,3.06560467489525e-06
VC_RS15455,VCA0431; VC_A0431,,DUF4144 domain-containing protein,-2.52234669607064,4.38534975751889e-09
VC_RS15460,VCA0432; VC_A0432,,VOC family protein,-0.275378360791497,0.249173092063868
VC_RS15465,VCA0433; VC_A0433,,DUF2971 domain-containing protein,-1.19384862280898,2.80337836582742e-05
VC_RS15470,VCA0435; VC_A0435,,DUF645 family protein,-1.7766198905743,1.89063389045007e-06
VC_RS15475,VCA0436; VC_A0436,,GNAT family N-acetyltransferase,-2.21345303994767,6.78749320595941e-09
VC_RS15485,VCA0439; VC_A0439,,S66 family peptidase,-1.97348643463001,2.04921541740854e-06
VC_RS15490,VCA0440; VC_A0440,,hypothetical protein,-0.773124357677638,0.0051418749274711
VC_RS15495,VCA0441; VC_A0441,,hypothetical protein,-1.33696017988783,0.0007158545056467
VC_RS15505,VCA0442; VC_A0442,,GNAT family N-acetyltransferase,-1.32969932375962,0.0001487532308126
VC_RS15510,VCA0443; VC_A0443,,lipocalin family protein,-1.21867308254548,7.04152290827715e-06
VC_RS15515,VCA0444; VC_A0444,,type II toxin-antitoxin system RelE family toxin,0.737262780302874,0.0083660136564577
VC_RS15520,VCA0445; VC_A0445,,type II toxin-antitoxin system Phd/YefM family antitoxin,0.246227149396314,0.398188361758018
VC_RS15525,VCA0447; VC_A0447,,DNA-methyltransferase,-0.190722459681419,0.646240129858485
VC_RS15530,VCA0448; VC_A0448,,hypothetical protein,-1.81880472671361,3.53741060328694e-05
VC_RS15535,VCA0449; VC_A0449,,DUF3465 domain-containing protein,-0.012223771889664,0.981300680041694
VC_RS15540,VCA0450; VC_A0450,,hypothetical protein,-0.529531713856711,0.193427854526893
VC_RS15545,VCA0451; VC_A0451,,hypothetical protein,-0.974926066672453,0.0582592759199069
VC_RS15550,,,hypothetical protein,-1.0982312669587,0.0235420645269607
VC_RS15555,VCA0453; VC_A0453,,hypothetical protein,1.13587913391339,0.0904860020440032
VC_RS15560,VCA0454; VC_A0454,,sulfate ABC transporter substrate-binding protein,4.25108654940948,1.0192890242272e-05
VC_RS15565,VCA0455; VC_A0455,,DJ-1/PfpI family protein,-0.63448384374066,0.0040368366671397
VC_RS15570,,,DUF645 family protein,-2.61272755543417,9.49997697101374e-05
VC_RS15575,VCA0457; VC_A0457,,hypothetical protein,-1.06926465914804,0.0009748124464786
VC_RS15580,VCA0458; VC_A0458,,DUF2806 domain-containing protein,-1.68340077212862,8.35703551311476e-05
VC_RS15585,VCA0459; VC_A0459,,hypothetical protein,-1.73484362625329,0.0010834301572973
VC_RS15590,,,hypothetical protein,-1.44473383697955,8.35703551311476e-05
VC_RS15595,,,DUF3709 domain-containing protein,-2.03135050854908,3.95366517911499e-06
VC_RS15600,,,hypothetical protein,-1.90883970461608,1.4377761332352e-06
VC_RS15610,VCA0463; VC_A0463,,VOC family protein,-2.08844329396673,9.46764781085426e-06
VC_RS15615,VC_A0464,,hypothetical protein,-2.87938003850394,9.04350965310169e-07
VC_RS15620,VCA0465; VC_A0465,,hypothetical protein,-2.05952255153408,3.67543251421596e-06
VC_RS15625,,,DUF1289 domain-containing protein,-1.08930259593514,0.0019935232806685
VC_RS15640,,,DUF1289 domain-containing protein,-1.34006599572545,0.0002079912758497
VC_RS15650,VCA0468; VC_A0468,,type II toxin-antitoxin system RelE family toxin,-0.70324236362318,0.0248159604612914
VC_RS15655,VCA0469; VC_A0469,,helix-turn-helix domain-containing protein,-0.470164151642048,0.179504917617718
VC_RS15660,VCA0470; VC_A0470,,GNAT family N-acetyltransferase,-0.655769715174369,0.0140549135420024
VC_RS15665,VCA0471; VC_A0471,,hypothetical protein,-0.635565495784009,0.0008582988279826
VC_RS15670,VCA0472; VC_A0472,,IS5-like element ISVch5 family transposase,0.0576658426844168,0.816342297951412
VC_RS15675,VCA0473; VC_A0473,,CatB-related O-acetyltransferase,-1.6510035449672,4.4504427137654e-05
VC_RS15685,VCA0475; VC_A0475,,type II toxin-antitoxin system death-on-curing family toxin,-1.64395941311921,2.18979329244955e-05
VC_RS15695,VCA0476; VC_A0476,,VOC family protein,-2.15711677611913,2.22692704826854e-07
VC_RS15700,VCA0477; VC_A0477,,type II toxin-antitoxin system Phd/YefM family antitoxin,-1.10815872046599,0.0005014570823971
VC_RS15705,VCA0478; VC_A0478,,type II toxin-antitoxin system RelE family toxin,-0.949173300271308,0.0013441466228305
VC_RS15710,VCA0479; VC_A0479,,GNAT family N-acetyltransferase,-0.934024893644466,0.001474807585948
VC_RS15715,VCA0480; VC_A0480,,DUF645 family protein,-3.33741721635354,4.46748210932314e-07
VC_RS15720,VCA0481; VC_A0481,,GNAT family N-acetyltransferase,-1.98466340453902,7.29826170207368e-06
VC_RS15725,VCA0482; VC_A0482,,DUF1778 domain-containing protein,-1.67006219112044,3.66660847962556e-05
VC_RS15730,VCA0483; VC_A0483,,hypothetical protein,-2.02294723552745,7.57663102010541e-06
VC_RS15735,VCA0484; VC_A0484,,TRADD-N-associated membrane domain-containing protein,-1.4951435905708,1.49373490756025e-05
VC_RS15740,VCA0485; VC_A0485,,MazG nucleotide pyrophosphohydrolase domain-containing protein,-1.32615669927133,7.74378562587194e-05
VC_RS15750,VCA0487; VC_A0487,,GNAT family N-acetyltransferase,0.915276169503372,7.3354466103719e-05
VC_RS15760,VCA0488; VC_A0488,,type II toxin-antitoxin system Phd/YefM family antitoxin,0.518873504669322,0.0156365187865838
VC_RS15765,VCA0489; VC_A0489,,type II toxin-antitoxin system RelE/ParE family toxin,0.417403654970395,0.0710774797460348
VC_RS15770,VCA0490; VC_A0490,,alpha/beta hydrolase,-0.872977253333341,0.0001840702841031
VC_RS15775,VCA0491; VC_A0491,,hypothetical protein,-2.47704799269112,3.15847605628751e-05
VC_RS15780,VCA0492; VC_A0492,,GNAT family N-acetyltransferase,-2.90155998352337,1.89972304662574e-08
VC_RS15785,VCA0493; VC_A0493,tnpA,IS200/IS605-like element IS1004 family transposase,-3.60541005028382,1.87303403218326e-07
VC_RS15790,VCA0494; VC_A0494,,GNAT family N-acetyltransferase,-3.36822240718909,1.22659687034527e-05
VC_RS15795,VCA0495; VC_A0495,,DUF3800 domain-containing protein,-0.989436266397919,0.0002083641588684
VC_RS15800,VCA0496; VC_A0496,,glutathione S-transferase family protein,-1.19662283704785,0.0007465152721585
VC_RS15810,VCA0497; VC_A0497,,type II toxin-antitoxin system toxin DhiT,-1.14239366450176,0.0001263578086853
VC_RS15815,VCA0498; VC_A0498,,type II toxin-antitoxin system antitoxin DhiA,-0.593598471317205,0.0132159188660398
VC_RS15820,,,DUF645 family protein,-2.44541212883919,1.38899252569074e-06
VC_RS15825,VCA0501; VC_A0501,,hypothetical protein,-2.34263799057936,3.37043716484733e-07
VC_RS15830,VCA0503; VC_A0503,,"type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family",-0.52178332122253,0.0532941839287456
VC_RS15835,VCA0504; VC_A0504,,type II toxin-antitoxin system RelB/DinJ family antitoxin,-0.724124155310733,0.0461017708373385
VC_RS15840,VCA0505; VC_A0505,,GNAT family N-acetyltransferase,-1.21672624629436,4.60119718371947e-05
VC_RS15845,VCA0506; VC_A0506,,VOC family protein,-1.95129458688363,4.85355533034708e-06
VC_RS15855,VCA0508; VC_A0508,,IS3-like element ISVch4 family transposase,-1.46311181831273,0.000294219737043
VC_RS15860,VCA0510; VC_A0510,,alkaline phosphatase family protein,-0.947203865300318,3.29547801280072e-05
VC_RS15865,VCA0511; VC_A0511,nrdD,anaerobic ribonucleoside-triphosphate reductase,2.37980333340397,0.0001618832694045
VC_RS15870,VCA0512; VC_A0512,nrdG,anaerobic ribonucleoside-triphosphate reductase-activating protein,1.87274780846722,0.0004120170503919
VC_RS15875,VCA0513; VC_A0513,,aromatic amino acid transaminase,1.07943112884768,4.59271795337816e-05
VC_RS15880,VCA0514; VC_A0514,,ATP-dependent zinc protease family protein,1.66864854474237,4.98266832253308e-07
VC_RS15885,VCA0516; VC_A0516,fruA,PTS fructose transporter subunit IIBC,0.531246079353048,0.343878697353071
VC_RS15890,VCA0517; VC_A0517,pfkB,1-phosphofructokinase,1.59118869609546,0.0107947152322337
VC_RS15895,VCA0518; VC_A0518,fruB,fused PTS fructose transporter subunit IIA/HPr protein,1.93177222838489,0.0011893548206705
VC_RS15900,VCA0519; VC_A0519,cra,catabolite repressor/activator,0.235092836070426,0.509575074714689
VC_RS15905,VCA0520; VC_A0520,,exonuclease SbcCD subunit D,0.252818061580347,0.179702232718433
VC_RS15910,VCA0521; VC_A0521,,AAA family ATPase,0.969327830092688,1.2907571501216e-05
VC_RS15915,VCA0522; VC_A0522,cqsS,quorum-sensing CAI-1 autoinducer sensor kinase/phosphatase CqsS,-0.283548639877672,0.0912709805989628
VC_RS15920,VCA0523; VC_A0523,cqsA,alpha-hydroxyketone-type quorum-sensing autoinducer synthase,-2.16308270741123,7.3934539776274e-06
VC_RS15925,VCA0524; VC_A0524,,TDT family transporter,-0.762271080257151,0.0003338729642941
VC_RS15930,VCA0526; VC_A0526,clcA,H(+)/Cl(-) exchange transporter ClcA,1.53774745537306,1.30004406660311e-06
VC_RS15935,VCA0527; VC_A0527,,CobW family GTP-binding protein,0.101272873043465,0.575941314130296
VC_RS15940,VCA0528; VC_A0528,ylqF,ribosome biogenesis GTPase YlqF,0.739604879832615,0.0025039063585168
VC_RS15945,VCA0529; VC_A0529,,potassium transporter Kup,1.11447241949016,0.0009092685986981
VC_RS15950,VCA0530; VC_A0530,nifJ,pyruvate:ferredoxin (flavodoxin) oxidoreductase,0.656129870552746,0.0494881404791339
VC_RS15955,VCA0531; VC_A0531,,ATP-binding protein,1.20710507099873,1.25175475144675e-05
VC_RS15960,VCA0532; VC_A0532,,response regulator,1.58972277566143,2.93077059224844e-06
VC_RS15965,VCA0533; VC_A0533,tatA,twin-arginine translocase TatA/TatE family subunit,-0.904836652712823,0.0004013274095287
VC_RS15970,VCA0534; VC_A0534,,DedA family protein,1.27102543425947,2.61459703192507e-05
VC_RS15975,VCA0535; VC_A0535,,hypothetical protein,0.692796590595404,0.0010851716757855
VC_RS15980,VCA0536; VC_A0536,,EAL domain-containing protein,0.573070925560885,0.0256008690823151
VC_RS15985,VCA0537; VC_A0537,,hypothetical protein,-0.548420585994248,0.0102811444550412
VC_RS15990,VCA0538; VC_A0538,,cytochrome b,2.4522833839204,5.06621915901743e-07
VC_RS15995,VCA0539; VC_A0539,,YceI family protein,1.7972112318502,1.72026365452274e-06
VC_RS16000,VCA0540; VC_A0540,focA,formate transporter FocA,3.58091606110832,0.0067058363975335
VC_RS16005,VCA0542; VC_A0542,,LysR substrate-binding domain-containing protein,-1.13200240451129,0.0042554200229787
VC_RS16010,VCA0543; VC_A0543,,DUF1097 domain-containing protein,0.714137263823716,0.0072916460870867
VC_RS16015,VCA0544; VC_A0544,,ATP-dependent endonuclease,-0.52072766992644,0.0076790396431222
VC_RS16020,VCA0545; VC_A0545,,bifunctional metallophosphatase/5'-nucleotidase,0.89262454743612,9.31014214668132e-05
VC_RS16025,VCA0546; VC_A0546,,TerC/Alx family metal homeostasis membrane protein,3.22627372930391,2.05028638374733e-06
VC_RS16030,VCA0547; VC_A0547,,hypothetical protein,1.04176233282029,0.105950381587437
VC_RS16035,VCA0549; VC_A0549,,PhnA domain-containing protein,-2.716841352443,1.04179236005733e-07
VC_RS16040,VCA0550; VC_A0550,,site-2 protease family protein,-1.65470830114972,3.84052302726843e-08
VC_RS16045,VCA0551; VC_A0551,,hypothetical protein,4.50124814651634,3.8399620830855096e-11
VC_RS16050,VCA0552; VC_A0552,,fatty acid cis/trans isomerase,0.299202436808464,0.0569560996721932
VC_RS16055,VCA0554; VC_A0554,,L-lactate MFS transporter,-1.99953259916824,1.45615694515875e-07
VC_RS16060,VCA0556; VC_A0556,,DUF3332 domain-containing protein,2.5297411725385,6.80416202972739e-08
VC_RS16065,VCA0557; VC_A0557,,transporter substrate-binding domain-containing diguanylate cyclase,0.103378621233177,0.564998802934745
VC_RS16075,VCA0558; VC_A0558,,gamma-glutamyltransferase family protein,-2.42453922776175,0.0001281440494829
VC_RS16080,VCA0559; VC_A0559,,Solitary outer membrane autotransporter beta-barrel domain,-0.658691400347183,0.0017853325590413
VC_RS16085,VCA0560; VC_A0560,,GGDEF domain-containing protein,-0.693399889861158,0.0010594449044205
VC_RS16090,VCA0561; VC_A0561,,late competence development ComFB family protein,-0.343130829819425,0.0812405013318978
VC_RS16095,VCA0562; VC_A0562,,HlyU family transcriptional regulator,-2.38139943407376,9.39094950423328e-08
VC_RS16100,VCA0563; VC_A0563,,Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha,-0.356257082437112,0.158312709516567
VC_RS16105,VCA0564; VC_A0564,pntB,Re/Si-specific NAD(P)(+) transhydrogenase subunit beta,-0.435468151165893,0.0808137680164201
VC_RS16110,VCA0565; VC_A0565,vxrA,sensor histidine kinase VxrA,2.38584755158094,3.27048145275035e-09
VC_RS16115,VCA0566; VC_A0566,vxrB,response regulator transcription factor VxrB,1.72539557330551,2.04590537253144e-05
VC_RS16120,VCA0567; VC_A0567,,DUF2861 family protein,2.36145602505363,1.85748997706494e-08
VC_RS16125,VCA0568; VC_A0568,,conjugal transfer protein TraF,-0.0619057721744628,0.799080602286514
VC_RS16130,VCA0569; VC_A0569,,YoaH family protein,-1.12442273349642,0.144943969040657
VC_RS16135,VCA0570; VC_A0570,yciH,stress response translation initiation inhibitor YciH,-1.08790000240546,5.38210524191901e-05
VC_RS16140,VCA0571; VC_A0571,,DUF3319 domain-containing protein,-1.1097686635446,1.15584666481941e-06
VC_RS16145,VCA0572; VC_A0572,,D-alanine--D-alanine ligase,-0.213739850560207,0.288597820885272
VC_RS16150,VCA0573; VC_A0573,,SPOR domain-containing protein,-0.942172541113632,3.93479222622002e-05
VC_RS16155,VCA0574; VC_A0574,,bifunctional acetate--CoA ligase family protein/GNAT family N-acetyltransferase,1.77546676974395,3.63030970911096e-06
VC_RS16160,VCA0575; VC_A0575,,LysR substrate-binding domain-containing protein,0.202529657610802,0.215208035407528
VC_RS16165,VCA0576; VC_A0576,,TonB-dependent hemoglobin/transferrin/lactoferrin family receptor,-3.05599309795461,3.20970682811301e-07
VC_RS16170,VCA0578; VC_A0578,,SgrR family transcriptional regulator,-0.0862032355059375,0.542894275297308
VC_RS16175,VCA0579; VC_A0579,,DUF3389 family protein,0.150340029943622,0.506231207742731
VC_RS16180,VCA0580; VC_A0580,,hotdog fold thioesterase,-0.183178553180407,0.338697252800077
VC_RS16185,VCA0581; VC_A0581,,M48 family metallopeptidase,1.126961015136,2.99606889473224e-06
VC_RS16190,VCA0582; VC_A0582,,RNA-binding S4 domain-containing protein,-0.78987537186222,0.0054345211650169
VC_RS16195,VCA0583; VC_A0583,,substrate-binding periplasmic protein,0.925558165265433,0.0161520527240882
VC_RS16200,VCA0584; VC_A0584,,glutathione S-transferase family protein,1.04462762503522,7.66369375338292e-05
VC_RS16205,VCA0585; VC_A0585,,glutathione S-transferase,0.0142299473549963,0.962725573658776
VC_RS16210,VCA0586; VC_A0586,,TetR/AcrR family transcriptional regulator,0.0669917508553992,0.792254353971193
VC_RS16215,VCA0587; VC_A0587,,PPC domain-containing DNA-binding protein,0.0966183012616389,0.832252037478084
VC_RS16220,VCA0588; VC_A0588,,ABC transporter ATP-binding protein,2.90289267965957,2.17890783213837e-09
VC_RS16225,VCA0589; VC_A0589,,ABC transporter permease,2.49532993698837,1.16960496155422e-08
VC_RS16230,VCA0590; VC_A0590,,microcin C ABC transporter permease YejB,2.41830529235098,1.35454153707012e-09
VC_RS16235,VCA0591; VC_A0591,,extracellular solute-binding protein,2.71861852875926,1.32973705217768e-09
VC_RS16240,VCA0592; VC_A0592,,NUDIX hydrolase,0.787708438684071,0.0170842720680258
VC_RS16245,VCA0593; VC_A0593,,exopolyphosphatase,0.823392594203898,0.0022314007522655
VC_RS16250,VCA0594; VC_A0594,,putative hemolysin,2.55977032542245,6.25177372069029e-08
VC_RS16255,VCA0595; VC_A0595,,YdcF family protein,0.615769875209042,0.0029656548612686
VC_RS16260,VCA0596; VC_A0596,,peptide MFS transporter,-1.43139054862926,7.31140846066294e-05
VC_RS16265,VCA0599; VC_A0599,,DMT family transporter,-0.348148174231661,0.024280401296881
VC_RS16270,VCA0600; VC_A0600,phnR,phosphonate utilization transcriptional regulator PhnR,0.434927635826559,0.0101016783866379
VC_RS16275,VCA0601; VC_A0601,,putative 2-aminoethylphosphonate ABC transporter permease subunit,0.659110357646724,0.0049843456431468
VC_RS16280,VCA0602; VC_A0602,,putative 2-aminoethylphosphonate ABC transporter ATP-binding protein,1.67675362828931,0.0009801495959146
VC_RS16285,VCA0603; VC_A0603,,putative 2-aminoethylphosphonate ABC transporter substrate-binding protein,2.10216350842048,9.85176162822443e-06
VC_RS16290,VCA0604; VC_A0604,phnW,2-aminoethylphosphonate--pyruvate transaminase,2.46613207936062,8.50699262004471e-06
VC_RS16295,VCA0605; VC_A0605,,aspartate aminotransferase family protein,2.62663439554419,3.37963313695824e-06
VC_RS16300,VCA0606; VC_A0606,phnX,phosphonoacetaldehyde hydrolase,1.38797029284523,0.0002249189552906
VC_RS16305,VCA0607; VC_A0607,rnk,nucleoside diphosphate kinase regulator,-1.31664067795189,4.25869031249676e-05
VC_RS16310,VCA0608; VC_A0608,yjjG,pyrimidine 5'-nucleotidase,-1.40628076127906,7.77368953341002e-07
VC_RS16315,VCA0610; VC_A0610,elbB,isoprenoid biosynthesis glyoxalase ElbB,2.80974044209241,4.28971384917034e-05
VC_RS16320,VCA0612; VC_A0612,mscL,large-conductance mechanosensitive channel protein MscL,-2.99043762304452,2.76568030174303e-07
VC_RS16325,VCA0614; VC_A0614,,formate--tetrahydrofolate ligase,-0.532402908545309,0.0170449233316544
VC_RS16330,VCA0615; VC_A0615,msrB,peptide-methionine (R)-S-oxide reductase MsrB,0.23541438108772,0.799080602286514
VC_RS16335,VCA0616; VC_A0616,folE,GTP cyclohydrolase I FolE,-0.407599872536983,0.0414725426188395
VC_RS16340,VCA0617; VC_A0617,moeA,molybdopterin molybdotransferase MoeA,1.10140598358315,8.56649588290636e-07
VC_RS16345,VCA0618; VC_A0618,moeB,molybdopterin-synthase adenylyltransferase MoeB,0.884277406846168,1.83642226701617e-05
VC_RS16350,VCA0619; VC_A0619,,VOC family protein,1.149586523702,0.0008880623042845
VC_RS16355,VCA0620; VC_A0620,sseA,3-mercaptopyruvate sulfurtransferase,0.247572740140754,0.263658556752711
VC_RS16360,VCA0621; VC_A0621,,sugar-binding transcriptional regulator,1.83551144077068,2.38161257741518e-06
VC_RS16365,VCA0623; VC_A0623,tal,transaldolase,1.65254766726968,6.76109905159643e-07
VC_RS16370,VCA0624; VC_A0624,tkt,transketolase,1.56574854652335,3.7933550319572e-07
VC_RS16375,VCA0625; VC_A0625,,TonB-dependent receptor domain-containing protein,-5.61936999629235,1.06564758266538e-08
VC_RS16380,VCA0627; VC_A0627,,RNA methyltransferase,1.0468224058553,2.56749631486522e-05
VC_RS16385,VCA0628; VC_A0628,,SEC-C metal-binding domain-containing protein,-0.311099500403076,0.441392743447272
VC_RS16390,VCA0629; VC_A0629,,AbrB family transcriptional regulator,-0.503227532453752,0.0682720812101649
VC_RS16395,VCA0630; VC_A0630,,D-2-hydroxyacid dehydrogenase family protein,0.355418990079615,0.185229216010879
VC_RS16400,VCA0631; VC_A0631,,GNAT family N-acetyltransferase,0.341685494720705,0.181486750957709
VC_RS16405,VCA0632; VC_A0632,,NUDIX hydrolase,0.305670358721127,0.231953048605732
VC_RS16410,VCA0633; VC_A0633,,GlpM family protein,-0.660396158267664,0.001476302637135
VC_RS16415,VCA0634; VC_A0634,,tRNA (adenine(22)-N(1))-methyltransferase,0.101614245467786,0.683557900806061
VC_RS16420,VCA0635; VC_A0635,,LysR family transcriptional regulator,1.39671805023979,6.89696761610409e-05
VC_RS16425,VCA0636; VC_A0636,,putative quinol monooxygenase,3.44901725455784,6.0198368483252e-08
VC_RS16430,VCA0637; VC_A0637,,oxygen-insensitive NAD(P)H-dependent nitroreductase NfsB,3.52605524959924,7.18683550243051e-09
VC_RS16435,VCA0638; VC_A0638,,efflux RND transporter permease subunit,0.818802539223654,0.0004071932708744
VC_RS16440,VCA0639; VC_A0639,,efflux RND transporter periplasmic adaptor subunit,0.715478524830451,0.0258841696026242
VC_RS16445,VCA0640; VC_A0640,,YeeE/YedE family protein,0.213880276612331,0.443997476435071
VC_RS16450,VCA0641; VC_A0641,,YeeE/YedE family protein,0.0565712958238913,0.905087043637945
VC_RS16455,VCA0642; VC_A0642,,ArsR/SmtB family transcription factor,-0.486668034972072,0.583572901166707
VC_RS16460,VCA0643; VC_A0643,,YgaP family membrane protein,-0.968833622099103,0.0371345684437213
VC_RS16465,VCA0644; VC_A0644,,FAD-dependent oxidoreductase,0.33483769224377,0.10785032166804
VC_RS16470,VCA0645; VC_A0645,,VOC family protein,-0.809137472402222,0.0121347801212035
VC_RS16475,VCA0646; VC_A0646,,lysophospholipid acyltransferase family protein,2.43637643582871,0.0011869088176575
VC_RS16480,VCA0647; VC_A0647,,YHS domain-containing (seleno)protein,1.97632992571566,0.043594969516673
VC_RS16485,VCA0648; VC_A0648,,NRDE family protein,1.72297694123837,0.0854985965896883
VC_RS16490,VCA0649; VC_A0649,,hypothetical protein,2.12007932287168,0.0367422339539462
VC_RS16495,VCA0650; VC_A0650,,hypothetical protein,1.8866860460941,0.0421045224121875
VC_RS16500,VCA0651; VC_A0651,,DedA family protein,1.77284531820241,0.120154903103731
VC_RS16505,VCA0652; VC_A0652,,DUF3069 domain-containing protein,-3.01547322265085,8.6032797018561e-08
VC_RS16510,VCA0653; VC_A0653,,sucrose-specific PTS transporter subunit IIBC,0.109116384444694,0.643501304317814
VC_RS16515,VCA0654; VC_A0654,,LacI family DNA-binding transcriptional regulator,2.29775586834087,9.461865526837613e-09
VC_RS16520,VCA0655; VC_A0655,,glycoside hydrolase family 32 protein,1.64007013128655,2.04575382633756e-07
VC_RS16525,VCA0656; VC_A0656,,aminoimidazole riboside kinase,0.640507809835168,0.0317607286310382
VC_RS16530,VCA0657; VC_A0657,glpD,glycerol-3-phosphate dehydrogenase,5.08226573677203,1.70834044735313e-09
VC_RS16535,VCA0658; VC_A0658,,methyl-accepting chemotaxis protein,-1.61957345885482,5.90052495431816e-05
VC_RS16540,VCA0659; VC_A0659,,OmpA family protein,-0.955468029371052,0.0002464663963241
VC_RS16545,VCA0661; VC_A0661,,FKBP-type peptidyl-prolyl cis-trans isomerase,-1.31712040394801,2.08071953691991e-05
VC_RS16550,VCA0662; VC_A0662,,beta-phosphoglucomutase family hydrolase,0.192959857106291,0.209116915841025
VC_RS16555,VCA0663; VC_A0663,,methyl-accepting chemotaxis protein,-1.18029986877115,2.28829395266e-05
VC_RS16560,VCA0665; VC_A0665,dcuC,anaerobic C4-dicarboxylate transporter DcuC,-3.29872197822877,1.90092492544664e-05
VC_RS16565,VCA0666; VC_A0666,,L-serine ammonia-lyase,2.14103976026618,8.30974163123315e-09
VC_RS16570,VCA0667; VC_A0667,,sodium:solute symporter,0.555012897532542,0.0072916460870867
VC_RS16575,VCA0669; VC_A0669,,MFS transporter,1.38553277641065,0.0012281963081876
VC_RS16580,VCA0671; VC_A0671,,nuclear transport factor 2 family protein,2.03571431323964,1.63027055916463e-05
VC_RS16585,VCA0673; VC_A0673,,LacI family DNA-binding transcriptional regulator,-0.592925539310348,0.0008457593177361
VC_RS16590,VCA0674; VC_A0674,,response regulator,0.536579103713669,0.221525515214749
VC_RS16595,VCA0675; VC_A0675,narQ,nitrate/nitrite two-component system sensor histidine kinase NarQ,0.770597177720738,0.0150229004345807
VC_RS16600,VCA0676; VC_A0676,napF,ferredoxin-type protein NapF,1.11724350798951,0.0269182607925682
VC_RS16605,VCA0677; VC_A0677,,chaperone NapD,1.7824253908804,0.0012781302032523
VC_RS16610,VCA0678; VC_A0678,napA,periplasmic nitrate reductase subunit alpha,1.38827744198546,0.0094822416539103
VC_RS16615,VCA0679; VC_A0679,,nitrate reductase cytochrome c-type subunit,0.670796426215754,0.207136136291104
VC_RS16620,VCA0680; VC_A0680,,NapC/NirT family cytochrome c,0.484597657939674,0.367588804383316
VC_RS16625,,,TIGR02808 family protein,0.332109671833364,0.51841717607309
VC_RS16630,VCA0681; VC_A0681,,HD-GYP domain-containing protein,0.642439686343855,0.0054754161461912
