mutant,plateId,wellId,biomass_t0,biomass_t1,biomass_t2,biomass_t3,biomass_t4,biomass_t5,biomass_t6,biomass_t7,biomass_t8,biomass_t9,biomass_t10,biomass_t11,biomass_t12,biomass_t13,biomass_t14,biomass_t15,biomass_t16,biomass_t17,biomass_t18,biomass_t19,biomass_t20,biomass_t21,biomass_t22,biomass_t23,biomass_t24,biomass_t25,biomass_t26,biomass_t27,biomass_t28,biomass_t29,biomass_t30
WT,241017_175114_Plate_1,F11,0.0,9.477820124537589e-05,0.00015266973424100163,0.0003371674313379796,0.0008021614405068739,0.0035060789242894,0.014502097848033054,0.05597962794881317,0.18368682544719667,0.455473530138705,0.9209349300922715,1.1406678520124518,0.5039838289462839,0.09268512809903938,0.01605905193566023,0.0031720041917182714,6.093338709788994e-05,0.0,0.0,0.0,0.0,6.151062153842569e-05,6.103766657774564e-05,0.00020740267444789337,0.00019713307140864614,0.0002647659651714711,0.00019595441574998983,7.889500000978774e-05,9.975914861698022e-05,0.00014864352457000086,8.967107013228244e-05
potD1,241017_175114_Plate_1,F12,0.0,2.195276091756545e-05,3.101440742755078e-05,7.251965140498613e-05,0.0003370952040532604,0.0021255651922615013,0.012886946625743353,0.053082780820961316,0.19186024555423753,0.6035570056805352,1.5775644108302724,2.407485204430907,3.1935539377625264,4.276374890566224,5.328363687451166,5.615512620648667,5.164648107491533,5.623219405682441,5.768555147994494,5.670356804249449,5.708205907755795,5.657764244667113,5.563187564233815,5.4494463100798844,5.383403821000307,5.349131305629873,5.174188462400442,5.305838404923393,5.295861342450393,5.163834212996131,5.233698060454279
vpvC_W240R,241017_175114_Plate_1,F3,0.0,0.00014882361126656752,0.00025330182984635243,0.0008802748476680379,0.0021952543566940135,0.008814254684398845,0.031181802853912633,0.10110511075543477,0.3125209070228293,0.856560021887208,1.8812497808642432,2.9549546471796413,3.8947575509853887,4.303923179483528,4.802583429532465,5.288457978889556,5.550463524242443,5.785419550205281,6.100577288137287,7.177701447612986,7.840154052550129,8.182326801280594,8.297784122217761,8.490782114699115,8.55291964900577,8.648644208249179,8.683568106724396,8.668707342893413,8.794016331712054,8.764807751525824,8.77361078623656
flaA,241017_175114_Plate_1,F5,0.0,5.013392804179814e-05,9.98274034010399e-05,0.0004399643792977124,0.002567180867856107,0.016123161676102414,0.07362379258157375,0.2897298548381354,0.8640301288092953,1.8538985788062619,2.81881651455966,3.215396003678548,2.6034191022818676,1.7446370882328108,1.209468821474264,0.7627089915954345,0.5080942703442327,0.5795248479867491,0.6742462504979472,0.7060057913770752,0.652101298125913,0.614977543814072,0.5241845699433302,0.5151082084616256,0.4633934257886698,0.4289719550189258,0.3646694412913703,0.33586911245659357,0.2810277176315266,0.22381801689136205,0.15064188634539352
hapR,241017_175114_Plate_1,F7,0.0,0.00025438796101574107,0.0006247216064167367,0.0014609648956378084,0.005341205698674247,0.025398813618083924,0.09651443147893007,0.36565343772999676,0.9267814612818318,1.780913643245741,2.5013271728735327,2.9518415174540107,3.331908177358194,3.7309180477307686,4.320453864888067,4.634191199764375,4.610682221744995,4.392815973872114,4.077448910568654,3.7978520756368193,3.5005909881930473,3.169430225297647,2.856643682372128,2.5310658879541785,2.1084194380258863,1.7962690302228204,1.4705105338388416,1.188140505559366,1.0542489758797304,0.8621892693285714,0.7079845514699203
luxO_D47E,241017_175114_Plate_1,F8,0.0,9.595069752169642e-05,0.0002943174443919049,0.0027374565578274818,0.01333325038713316,0.06449119413346141,0.23524787769479683,0.5736323722188533,1.0365649277416105,0.9572128895246271,0.5750567879014784,0.3739997017419977,0.2955984755389392,0.2747000925363321,0.2721474933541041,0.266235991046854,0.1916584906722551,0.01486766354298754,0.008031890341370822,0.010945778828281032,0.008702315768507123,0.012884238102566382,0.01729537305591099,0.023830616818573274,0.023070734956719116,0.026759179080899583,0.021791641908491474,0.02295688736795157,0.024325906729510443,0.014608247212037608,0.009565651846611957
rbmB,241017_175114_Plate_1,F9,0.0,0.0004950210916837812,0.0010227150115111189,0.0016211679557381613,0.004059737844075879,0.024338971174019612,0.11150462259150341,0.32583232871946954,0.7098755687872548,1.510720600153005,1.9984024366788486,2.308537034467093,2.1080711420084626,1.8601318603546475,1.5617628197387052,1.3414560921677,1.376029554557797,1.1140392571872402,0.8269778661339031,0.7822526582451705,0.7545059449262356,0.6360573778064015,0.5984135536060241,0.5653881626850761,0.5197314903319272,0.5265870968784194,0.4875207295546504,0.4101880458396091,0.36753239710341,0.2847814030569432,0.21316678628033534
vpsL,241017_175114_Plate_1,G10,0.0,0.00012539881816015468,0.00018688086310713546,0.000377120569149889,7.192397024968731e-05,0.00034985806621016955,0.00011667319371058905,0.0005045773633461758,0.000400926254179811,0.0009101983776573143,0.005749395523180406,0.007919988609155305,0.008200835711761053,0.007595617478531976,0.003128947099720976,0.001979535332367874,0.0015152556711079876,0.0016390706251667878,0.0016034691277575202,0.0014685882849085777,0.0006743901700504617,0.00038348605338015717,0.00015753000854543242,0.0011105874617488153,0.0006610724619049663,0.0012443469091253762,0.0015243537676522232,0.001454500620532552,0.0015074319848763533,0.00148364988071735,0.009268692040573427
WT,241017_175114_Plate_1,G11,0.0,0.00025227459066485614,0.0003185064757354743,0.0003053935988192734,0.0006443925402172326,0.0026371369388565034,0.012231097467188782,0.04210019684094659,0.15687419817560483,0.4058805042069154,0.8870180672219646,1.2790522531872013,0.700059011391409,0.11194500839694434,0.011894409310698894,0.0018681349110100012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potD1,241017_175114_Plate_1,G12,0.0,0.006828659081580335,0.005776348003875891,0.005013341977572049,0.004877195552189748,0.006718435563700693,0.01920938339431888,0.06057728451477598,0.20828137286819529,0.6184053303680392,1.6948379135925515,2.412882388281552,3.266979861022527,4.355208296752655,5.450683804224741,6.0329932815458776,5.537600379850869,6.18101641386641,6.343935086117975,6.340871445457801,6.274856375995571,6.172448786602168,6.034569976420452,5.950968165023128,5.805605069970844,5.719951535547684,5.736170573594082,5.765083824438348,5.803796712768244,5.697094275018665,5.633851930764267
vpvC_W240R,241017_175114_Plate_1,G3,0.0,4.76889842962153e-05,6.863709377803811e-05,0.0003035292387201696,0.0031286697603230764,0.016966218606480014,0.06719722279402544,0.2344327927867402,0.636471915606709,1.5333299472149378,2.5952350152749073,3.7050295150654673,4.174228590063004,4.658194399667158,5.129005012516435,5.495340730578567,5.770499533249981,5.986703617294704,7.042292409305976,7.908428230973299,8.249399197938574,8.416469601519186,8.501690441005186,8.620357194714275,8.697699909996638,8.779823670264722,8.81575206301446,8.873825475013348,9.002203454661402,9.016993328749976,9.063502349939926
flaA,241017_175114_Plate_1,G5,0.0,0.0003746506167069721,0.0008060743536565387,0.0005786055551573504,0.0011845179728451186,0.004651968808987053,0.023926174853799137,0.09411867919563911,0.35184039754098145,0.9605393572486409,1.9825054119434906,2.85375753357644,3.167953110448023,2.4296866679655222,1.693383804470653,1.114634731023481,0.6767311366007509,0.34842027510444834,0.47078986088034347,0.5530707021172688,0.5536346433935605,0.4902700477720652,0.45083194400189636,0.4352142315393438,0.3890077289812698,0.3402620160394869,0.3251153792906694,0.2729842263844418,0.26544359754408003,0.19058290602397776,0.13819330650497472
hapR,241017_175114_Plate_1,G7,0.0,3.6572506312067665e-05,4.5189425354275074e-05,0.00033648729776125164,0.0026860770100712965,0.014899208809588668,0.064684141299335,0.2283347702044143,0.7473466159597875,1.5225663429867686,2.2453464531000784,2.642808385757735,3.024057031800925,3.3425645775702475,3.683379052085298,4.184960895801129,4.2236590042885025,4.051512360134437,3.7526051593702214,3.553506837046057,3.2454133288222864,3.0285341871739013,2.7594758480995276,2.4942900952741835,2.1522356521610044,1.864802290591363,1.5768048874297573,1.303002954554332,1.0902251857670366,0.9102380692253522,0.7163813077041093
luxO_D47E,241017_175114_Plate_1,G8,0.0,0.0011308175885504038,0.001043162355183789,0.0034868467378050155,0.012422318534711811,0.0551485854922317,0.19013221445504128,0.43787127271281817,0.8614253989155499,0.7439075271733041,0.46095388237016205,0.3195939645103072,0.23642605183822166,0.22358546509770075,0.2350726596522372,0.22720949585933475,0.12800519991865236,0.00948623460320738,0.004746579864257708,0.008328065411336301,0.002299562259323804,0.0015783106256848068,0.004066100532842721,0.006032294415689104,0.007325629614429534,0.006408696878436095,0.008305707722859924,0.008601917167662761,0.01158070548125744,0.008904750121982814,0.008669829540891181
rbmB,241017_175114_Plate_1,G9,0.0,1.9168345589946407e-05,0.00020550496941901085,0.0004092164350427698,0.0017721107422892376,0.012179265027606561,0.057220137582806495,0.2015939355162911,0.5053413140117359,1.035793968354348,1.6047086950929565,1.8823725138789347,1.8788025465774554,1.7328730023570493,1.6266597707072117,0.9979326932129851,1.3827446188461063,1.2338549597402901,1.0427681145880299,0.8872691907905949,0.8350297370835577,0.795267814320231,0.7740210216091037,0.7774965584235242,0.7270838531258443,0.745918923298504,0.6824631072914928,0.6218060985673521,0.5564087061437032,0.4785115394477348,0.36071730471347613
vpsL,241017_175114_Plate_1,H10,0.0,8.691198116829598e-05,0.0001644706359688353,0.00015275272874131328,0.00012206364303570525,0.0001536473439150996,0.00021353069810422395,0.00033617918820252017,0.0008360729197693846,0.0036159122142002116,0.011272734358155,0.010046572540516926,0.005776749935339931,0.0011735945323109503,0.0003676579053860328,6.447670186253671e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WT,241017_175114_Plate_1,H11,0.0,5.9471879360705774e-05,8.193699923539255e-05,8.997700618476082e-05,0.00021289788008669867,0.003972352326115999,0.010157057547918097,0.03160949337652183,0.11703312634610659,0.38617936201335673,0.775576783946533,1.3869292537159694,1.288432704912997,0.34771304960823907,0.061362274720866236,0.014075140298609526,0.0059948846948314665,0.00585024380574926,0.0056271361308276886,0.005880671288242242,0.005942551345654295,0.005713287230990025,0.005934536123363924,0.005702038500166158,0.005939634165877024,0.005939554916495178,0.005735815456110879,0.0056922831353309776,0.005614662211248214,0.005618172992302493,0.005541433107339073
potD1,241017_175114_Plate_1,H12,0.0,3.86811484508881e-05,0.00011691692067024718,0.0012398599896935399,0.010341153527557805,0.07004727132277731,0.34473150060731733,1.025011036639805,1.88791856618864,2.868163265513692,4.016043480045168,5.1215732261815194,5.6362762262004455,4.279700689519083,5.035610050713683,5.46297755685511,5.345529304190078,5.210482338586282,5.207615985416776,5.172445979156591,5.122283795533502,4.990049012635671,4.934626609494443,4.893237031494544,4.682796484139072,4.527314547128968,4.234143998453578,4.255552031890129,4.023242065878404,3.316549179016879,2.2612899574306957
vpvC_W240R,241017_175114_Plate_1,H3,0.0,0.0022458415443859826,0.25506917131402823,0.0024869002408906735,0.0032132913139772522,0.006054418034261299,0.01405814682356586,0.04265008790404689,0.13275425089232706,0.38628179769113863,0.9805869764020825,1.8888476899540143,2.8131252051551305,3.13779601213293,3.4586590367866004,3.9250573650649176,4.309061749528609,4.618601140989075,4.855023782094406,5.572461815100227,6.27963775536687,6.680037733461828,6.8849702815863045,7.039336039539033,7.110483593228834,7.153392953678033,7.171974091443212,7.207831260064962,7.244761137619024,7.215818728352408,7.197910641877429
flaA,241017_175114_Plate_1,H5,0.0,1.427575693208645e-05,2.2809682811524523e-05,0.00013990167573221958,0.0007269158578117567,0.004188461578410969,0.02421608648063715,0.09263401391967743,0.3433314415701504,0.9963665649226562,2.059184839994516,3.034498288332477,3.7886270463274014,3.3312853507817217,2.489296113552772,1.7305579841275667,1.0821333223023248,0.6177215787393637,0.7899937512391859,0.8921612517880136,0.8703076161310138,0.816075425013996,0.7781642595444843,0.6889673080346912,0.6789401546021965,0.6489119953657503,0.5780919389104581,0.5524278458447099,0.5033908897527198,0.4175665110503531,0.3475573329325537
hapR,241017_175114_Plate_1,H7,-5.670170885868413e-07,0.00015072829157859467,0.00036554927662263545,0.0012406241276150232,0.004126566808033511,0.018959458263597975,0.08344136650957487,0.3010460981100799,0.9094913862310093,2.017530294863083,2.869647068074864,3.266979727268296,3.758531341204319,4.336207170702256,4.710912961029499,5.79350332153902,6.084989570061027,6.048024582021338,5.739062005681894,5.411861371179687,5.105086679673198,4.753486263973407,4.408312404685742,3.9753108359506375,3.580665232380108,3.0687416452805607,2.634796908585831,2.198797840657763,1.787679801650278,1.5032363821595514,1.048881084205666
luxO_D47E,241017_175114_Plate_1,H8,0.0,3.693153610652621e-05,0.00035432696225938374,0.0013447921901963429,0.004316996384894826,0.016715901575862394,0.05941514750364343,0.17820854640631953,0.4392326165878333,0.8865978783053988,0.728180269995594,0.49014839829900564,0.35130814932971616,0.29910105745886006,0.2797446066062009,0.29590584944940035,0.28408680396013675,0.23321094788690644,0.09588967884153175,0.08999834667231073,0.08580513815624292,0.07682692552921795,0.07292175006181431,0.05943619640696984,0.06402820185667453,0.05781422706275688,0.048866085061936675,0.043144803340562074,0.049144721875875784,0.04447751511612644,0.033296461926812876
rbmB,241017_175114_Plate_1,H9,0.0,5.230084021133698e-05,6.975067131562005e-05,0.00021727395069962553,0.0012486780717552578,0.005765918183331087,0.02503547493107495,0.0973620253528219,0.3124459712149331,0.7235782216094575,1.3531224037006286,2.0410941121171575,2.1506202354365658,1.9963922443417277,1.6942113418976121,1.5444238575164664,1.0180701952096327,1.2532306645144962,1.0755498053001662,0.9924788644455277,0.8618703992419591,0.8132072661623719,0.7722288152298921,0.7597592761014816,0.7483295089260086,0.7173724934326499,0.7058371272918326,0.742209784719709,0.7007359415543054,0.6842253192844112,0.6526897498650284
hapR,241017_181052_Plate_1,A1,0.0,7.053453798617025e-05,2.5956299246418213e-05,0.00028151975263325334,0.0010306917794600887,0.005153910986601093,0.01984128318904863,0.06569887446023637,0.22943445067739934,0.702379112281668,1.5685539901844319,2.348499989839555,2.658026942156541,3.0465997023787237,3.479950035271061,4.004257926615337,4.727778366397019,4.893169819993486,4.726483291055734,4.601723697740768,4.286205826541899,4.101815253208498,3.8770733022159227,3.705575366082021,3.507274285851503,3.2407120013582187,2.943381562345693,2.6412668682459035,2.3651680408392908,2.044250979476312,1.796079232969086
flaA,241017_181052_Plate_1,A11,0.0,9.150997011352272e-05,0.00016344642632067031,0.0004992369782297085,0.0017462968444848124,0.009577258370003647,0.04394421292152115,0.16751634018663775,0.5699858306201485,1.4871843362705088,2.6125617389850135,3.376741124279966,3.6234474594327772,3.392767355602433,2.614216412576239,1.9361760895628364,1.4559208229569018,1.273933211259841,1.5418474166425695,1.7497184783441555,1.687370414877968,1.6008717543464779,1.5499720498938672,1.5177149432755621,1.4072312734166996,1.313675004011408,1.2424129566999031,1.17142657685841,1.1068446839809336,0.9908446552516395,0.8422138105827336
luxO_D47E,241017_181052_Plate_1,A2,0.0,0.00021269417908065575,0.0005220396870956308,0.006844741021539998,0.018538764424810374,0.08388216026542022,0.30230633047419964,0.6497620703806264,0.966887868067,0.7141430644031986,0.4435064655297478,0.311114815669846,0.25616639070916364,0.26780880704873095,0.27819341866347047,0.25326877248817026,0.14617137855769624,0.00448603197251384,0.004951998274626152,0.008526865662356768,0.00693525384717399,0.00810856736184569,0.008278456635843817,0.014361155664699627,0.010334398270123092,0.011979566616925187,0.010747483499482445,0.01062313219095749,0.007418962648023351,0.005441151541446803,0.002969673832157152
rbmB,241017_181052_Plate_1,A3,0.0,0.00046493713018217793,0.0005522125015328617,0.0008416285689451615,0.0008268912937079133,0.002230643251753168,0.011812053486840092,0.04235224532008401,0.14516717185477154,0.37662509666442656,0.7838522250932397,1.3669711830201567,1.8160845857855437,1.9301935971975033,1.9081640078496735,1.866829804101394,1.4568936843558007,1.727835951773268,1.7265916361626326,1.605473167400017,1.5081234273733093,1.455287229164837,1.349725447496898,1.28361949203473,1.220556645958284,1.2142947410044724,1.2001626702237675,1.1375363310800644,1.121310939707696,1.082798548970012,1.020408286043956
vpsL,241017_181052_Plate_1,A4,0.0,0.00011746194909828088,0.00011054012083203965,0.00014178383851946437,0.00012359134373547884,0.0002877668777445436,0.0002137395954621397,0.0006439719834765317,0.001977655884791518,0.006966565043870936,0.004357855961754538,0.0024819360194856506,0.0007352589117222146,0.00023391422763330226,0.00013841730471556604,0.0,0.0,0.0,0.0,0.0,0.0,6.147166762497162e-05,0.0,0.0,0.0,1.0702015086209373e-05,0.0,9.269521985576544e-05,0.00017259315590328374,4.1718646846621055e-05,0.0
WT,241017_181052_Plate_1,A5,0.0,8.140780730830471e-05,8.961132211731192e-05,0.0001590399734341805,0.0004514108323134979,0.0022999929479475,0.011895441224590762,0.04881122977673472,0.18917589845451235,0.4655834640647419,0.960499030348006,1.0519750870762683,0.3642768659357867,0.036523298130496915,0.0024218653224329302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potD1,241017_181052_Plate_1,A6,0.0,9.668760976946755e-05,0.00013701595495007026,0.0001690930751874818,0.00016156613609265898,0.0006348514830986098,0.004111514775652252,0.02387335397045011,0.1220288736233668,0.5002334004363913,1.3410611828007857,2.244728374798805,3.0595151446746023,4.042773126191872,4.726889903917857,4.836368076345465,4.009404120651583,4.7621906549388076,4.7376584570525715,4.570018929219218,4.398725637058688,4.281093739834548,4.239608527559512,4.2248875368998835,4.125703758858231,4.087868833300368,3.9804284065814577,3.8501291811598723,3.646340298587233,3.2583979889326873,2.742688020185966
vpvC_W240R,241017_181052_Plate_1,A9,0.0,-4.851633781110686e-06,0.00014084208166697564,0.0002938244329842922,0.0006910853062819674,0.003934872116778646,0.013891030274775566,0.053014037833958624,0.16473201848698035,0.5031280426257457,1.2224245906707776,1.7780524396141273,2.6165653375032702,2.565956548503001,3.2356333532086086,3.9471417936474418,4.499450598226596,5.402850348639808,6.084950781334048,6.6006770012198315,6.715054256741984,6.790280311319381,6.8689277991247755,6.8752991819166285,6.958774528688579,6.910631699567433,6.906012162815598,6.9436492658658695,6.9340440401549435,6.931869865130663,6.864679430363859
hapR,241017_181052_Plate_1,B1,0.0,0.0001263462863183055,0.00013604530718369382,0.0006933597301023531,0.0024072599623059677,0.012052859254094035,0.0460898789002429,0.16427226506889622,0.5372766347011935,1.3279394246036493,2.1767828305211077,2.472042687161233,2.8411306660338607,3.314612885892364,3.6868295768585284,4.433907948708123,4.575492821121321,4.485086330100941,4.208793559059435,3.88950248100514,3.6620070654139907,3.36080959095302,3.1792041150938157,2.92615201108438,2.6246552615316334,2.3122152758185357,2.0277125363263777,1.684782270508862,1.5336219995782423,1.3108973298970292,1.0875553175628132
flaA,241017_181052_Plate_1,B11,0.0,9.868973672646175e-05,0.00012188374359506196,0.00041620859128365056,0.0015114527039361732,0.009255800139022196,0.03752624085593903,0.1471626311633523,0.5117760762459306,1.3135145658113696,2.335983402660404,3.1493264293672016,3.2570853917871463,2.9270404735635425,2.3286356139825304,1.7133175987735463,1.214759269448602,1.0089412683151602,1.3390382169346078,1.4646422675867499,1.4796684185243172,1.4151807555025533,1.3358654328219688,1.3151156039559793,1.2038014540770767,1.1457415512555165,1.0653095145006342,0.9791807512948681,0.9359524538819417,0.8370642058135984,0.6992580910564112
luxO_D47E,241017_181052_Plate_1,B2,0.0,0.002328952210247217,0.0022975283924878023,0.0038382399013239307,0.009051124733406744,0.038508732559467115,0.14647560924372985,0.3502791512800827,0.6804369647623294,0.893222925996271,0.6147700910018505,0.40892801410683577,0.3074204836844186,0.2693711902205928,0.293884294690359,0.3325110787340728,0.2961892479139617,0.212306325249425,0.019606182039745196,0.01960745671756626,0.021664420234170083,0.024831292409800587,0.028733216311849552,0.03796613578335231,0.035225574455438634,0.03622216385491007,0.03445263550555801,0.036356622970668794,0.04296419968389278,0.03589722132621207,0.026310939895787762
rbmB,241017_181052_Plate_1,B3,0.0,8.47184251559496e-05,4.878393321328009e-05,0.0003907684964284938,0.0015297237325168679,0.009677741236013514,0.04379646331660293,0.1438352070965871,0.4176295761702515,0.8184830680484194,1.4721742358406569,1.9095314442299092,1.9772110182193396,1.8433957284513522,1.7165169999781467,1.2443240371518818,1.467688185811322,1.5368522311330792,1.4339302898445128,1.2823819310127584,1.180107828341854,1.085851689923056,1.0523488632746905,1.0250161193005816,0.9726037213729111,0.9843034045864646,0.9762130124182932,0.9112606203210533,0.8846950237386243,0.8562048375268896,0.7572475053982546
vpsL,241017_181052_Plate_1,B4,0.0,0.00011032206130930303,0.00011577468628868172,0.00013549405249620888,0.00010334936630902713,0.0001635739141659113,0.0003493054271663941,0.0009815587677671335,0.0033791586651274806,0.010295070513593466,0.006868273740935373,0.004230939648342432,0.0022176769159724086,0.0015673166966709221,0.0004490253590428564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WT,241017_181052_Plate_1,B5,0.0,0.00013622733331660942,0.00024576386940289833,0.0019778070939496196,0.0003976067684266534,0.0017702722235075556,0.0057893158109531915,0.020036361059821435,0.07236533246101425,0.2259600307108074,0.5612697361595389,1.0760286454470085,1.2111398799587823,0.6166157656348891,0.12888525594439854,0.018536099371758468,0.0019016353969593246,0.001263547863996831,0.0018570703597621686,0.001362347165501585,0.001062557922461293,0.0013714814425652957,0.0011690912279858213,0.001233747421338597,0.0014462791492180383,0.0012655523717791362,0.0013670521043298886,0.0013704158894843406,0.0013956260206902053,0.001277106463512288,0.000953930627573946
potD1,241017_181052_Plate_1,B6,0.0,0.00011926344470883275,9.570311844018659e-05,0.0003017796397512308,0.0016784754910105627,0.016345874508534187,0.09130811491586709,0.34547728076060125,0.985302481814632,1.8437889658903792,2.553564419635759,3.5230389607753247,4.59366935233784,5.200496916473847,5.202743987554002,5.192556262167238,5.992557036827158,5.966962830347088,5.744291461726913,5.635621499239889,5.599033029360357,5.445996788463385,5.390699445528106,5.398413052027657,5.3408940513161065,5.314150561606499,5.2720868622825545,5.280753133292131,5.2095988918907805,4.842505054847559,4.219988119419763
vpvC_W240R,241017_181052_Plate_1,B9,0.0,5.3123567167379576e-05,0.00018816840808521753,0.0012327390481913776,0.005579346145367818,0.037230597191533155,0.12501618074393142,0.4168100171831692,1.2580056236827082,1.9148844891843368,3.970670232907427,4.627913110548618,5.5099058975591255,6.0983415861667645,6.431540362279327,7.016429557453018,8.333922509110108,9.230633611695627,9.631670259929962,9.908809026482299,9.912227115854524,9.907696860051855,9.919318765180105,9.928145206881256,9.87004838789195,9.8275453059193,9.767258930169152,9.770579378952773,9.775424625969356,9.725227331860639,9.659157423163716
hapR,241017_181052_Plate_1,C1,0.0,0.00019171803136816765,0.00022705008087916322,0.001316155208716128,0.0061991173739424366,0.02777753363760424,0.11310778074067394,0.38999882108184863,1.0037960774356467,1.887550207036572,2.53028095124978,2.9371242719128494,3.4575747581133105,3.9047067925783483,4.645671392284921,4.92665786679933,4.886859964147876,4.683271980430139,4.397785612323491,4.109013103393463,3.825765379850417,3.541915962899391,3.270008993091113,2.976021941712818,2.6105823101210137,2.256505033572277,1.9582633269842105,1.634634666096948,1.4491325951042566,1.2330958376024677,1.0033894645735235
flaA,241017_181052_Plate_1,C11,0.0,0.00012945789793341423,0.006552996961737812,0.00880507981292604,0.010894573027270864,0.041796662345685145,0.15210813366375178,0.507849279407092,1.2772746594577224,2.3573645514965316,3.1076734892865403,3.009573454901253,2.639488940130847,1.9829345623935308,1.2469749791324243,0.7121669125178572,0.5620769429433918,0.7973973488699276,0.9156363899869604,0.9682661385399435,0.937291066225405,0.8931538419359794,0.8026655936419258,0.7581058062983349,0.6690333131004516,0.6029461501077338,0.5264987187703116,0.43197915139363446,0.41117100568294557,0.3467082209481404,0.25398072619644396
luxO_D47E,241017_181052_Plate_1,C2,0.0,8.706123082691443e-05,0.0002836856148320791,0.0026449536029910124,0.010638029737201987,0.053054585429074624,0.16353641616726125,0.4150710115493225,0.9196176515486466,1.0517707774884748,0.6984329612056094,0.459804893399933,0.36056398223852487,0.33533101918543523,0.3472481533399745,0.39523726541118864,0.3478706789694273,0.18352581210396515,0.012621647114944576,0.013435126303458493,0.017272530508347376,0.016861799353452948,0.022904202913918127,0.03616131905524566,0.03281526636796328,0.03115787823462054,0.029642944376192245,0.03136538722361892,0.031179424703686138,0.022302841216430364,0.015720996810929918
rbmB,241017_181052_Plate_1,C3,0.0,0.00010013926476594984,9.931557946084242e-05,0.00043777860109389644,0.00033050019756266215,0.002584891466209073,0.011444490172446196,0.04806703728617236,0.13557505405847922,0.38587908376484803,0.7764108084536937,1.286938737030272,1.5992061797854291,1.59816998575817,1.5231990673763323,1.4657183203748356,1.0243963690714213,1.2633517134171257,1.2499322183018686,1.1443739142439344,1.0064743052793053,0.9144896480878115,0.8624524976551038,0.8302936335194401,0.8128718105511203,0.7827450075693401,0.7758479706498076,0.7296853729180467,0.7401569247829111,0.6577058010345486,0.645252747115104
vpsL,241017_181052_Plate_1,C4,0.0,0.00014386976918986754,0.00037009668640542413,0.0005506797449231579,0.0003442409770284005,0.0005496788620128726,0.0005934807644452775,0.0005190098193787742,0.0006072224066258055,0.000989460098329841,0.0034521157798079612,0.010865676094442776,0.01490292851475171,0.008964770326813346,0.005046079328756622,0.005241707531312719,0.0017631500782173148,0.001144689440474773,0.00025068881387799906,0.0,0.0,0.0,0.0005488076538295045,0.0,0.0,0.0,0.0,9.548906485666726e-05,9.989505629106024e-06,0.00038407191028719186,0.00027646439778296507
WT,241017_181052_Plate_1,C5,0.0,0.00034293014543870803,0.00036222701546918535,0.0006231552774950613,0.0005226918727257993,0.0018385351665753248,0.00673679667575594,0.030561955652934826,0.10775553831163191,0.300814649788824,0.7055054836761635,1.0042063016620058,0.5905772944766796,0.09810603995025707,0.010052057132757504,0.001617222406556142,0.0005383227934186594,0.0007366793147779107,0.0006586359279566553,0.00047633867521491814,0.00029576053216517217,0.0006999655840610824,0.0006241119880705715,0.0005249513829494328,0.0006451486863234161,0.0007664854419909607,0.0008017345638787601,0.0006222495607201052,0.0007859364503971983,0.0008055343209490315,0.0008008034337999213
potD1,241017_181052_Plate_1,C6,0.0,7.254545928385016e-05,0.0002474602007493567,0.0019357678047728262,0.0014049710944219116,0.010167182743201887,0.05582441953920539,0.1955368016023701,0.607461291682303,1.3643627080079446,2.3026484375718947,2.977165005370616,4.14280624360013,4.780482281671071,4.971792295757689,4.534074485961765,5.187578264076426,5.297485185691382,5.090696730735199,5.115258688937823,5.013471719176081,4.939235111522223,4.881739852186667,4.8957392387702585,4.825374481717159,4.752590110625965,4.694456843608723,4.753161241192171,4.679499442345869,4.384688398027736,3.8699330332273867
vpvC_W240R,241017_181052_Plate_1,C9,0.0,5.633285481596146e-06,8.678428600399699e-06,0.00013321863889451403,0.0006905012684324738,0.004315905953526911,0.015898190403480852,0.048709461532565314,0.12601495702507906,0.3448729457065592,0.6851510323168962,1.0469475330428855,1.3567756330108813,1.6068280308825424,1.738238018315148,1.6517711244135114,1.5784132151799544,1.5725129147895474,1.550137437000451,1.5016134751981793,1.44097612834599,1.3585801113407836,1.2823299674940298,1.194220437881954,1.0615240022559602,0.9185477514551851,0.7136323238722719,0.46794502876659905,0.26565259521766904,0.07977176568145228,0.02081177045034792
hapR,241017_181052_Plate_1,D1,0.0,8.814390444943272e-05,8.87065282465494e-05,0.00030820412297277613,0.0009700236691347783,0.00510473931993539,0.0178571528638303,0.05791281998148326,0.1937571547454458,0.5799602180085289,1.335701048872117,2.2520641255958918,2.659463930736876,3.0102065136763945,3.492258300235489,3.932258024088733,4.756536529210486,4.996557827899839,4.958650875688602,4.828952407395381,4.563459287347286,4.294041416900088,4.01885425833171,3.8136033082604293,3.5379903430977846,3.2358909638574405,2.9210974386963433,2.6029674811210257,2.3305006161019435,2.041362088718889,1.8066007420392147
